date,code,code_name,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2015-06-02,sh.000003,上证B股指数,524.9510,536.2380,523.8700,536.0930,521.8920,207184100,2245938464.0000,3,0.013677,1,2.721059,,,,,
2015-06-03,sh.000003,上证B股指数,539.4240,539.5260,522.1480,532.6050,536.0930,189302400,1979480432.0000,3,0.012496,1,-0.650640,,,,,
2015-06-04,sh.000003,上证B股指数,533.2490,533.2490,509.3720,531.3250,532.6050,261173500,2753691840.0000,3,0.017241,1,-0.240322,,,,,
2015-06-05,sh.000003,上证B股指数,533.8300,539.6880,522.9980,529.1730,531.3250,198665900,1971722816.0000,3,0.013114,1,-0.405032,,,,,
2015-06-08,sh.000003,上证B股指数,531.0890,531.5760,513.4900,515.2760,529.1730,265128300,2740228976.0000,3,0.017502,1,-2.626168,,,,,
2015-06-09,sh.000003,上证B股指数,511.9440,518.5300,506.6740,512.1540,515.2760,165132100,1670056352.0000,3,0.010901,1,-0.605891,,,,,
2015-06-10,sh.000003,上证B股指数,510.1380,525.7430,505.6530,521.9660,512.1540,142676100,1563706096.0000,3,0.009418,1,1.915832,,,,,
2015-06-11,sh.000003,上证B股指数,522.4200,525.4630,518.5050,525.3250,521.9660,118536100,1212149760.0000,3,0.007825,1,0.643530,,,,,
2015-06-12,sh.000003,上证B股指数,530.8000,538.3500,528.4580,529.3580,525.3250,163266900,1768982880.0000,3,0.010778,1,0.767707,,,,,
2015-06-15,sh.000003,上证B股指数,529.7420,529.7900,514.1670,514.6800,529.3580,119051900,1272633312.0000,3,0.007859,1,-2.772789,,,,,
2015-06-16,sh.000003,上证B股指数,509.0520,514.0190,503.3070,505.9170,514.6800,139928700,1374873168.0000,3,0.009237,1,-1.702612,,,,,
2015-06-17,sh.000003,上证B股指数,503.4380,508.3820,475.1700,502.6710,505.9170,179694000,1706684880.0000,3,0.011862,1,-0.641608,,,,,
2015-06-18,sh.000003,上证B股指数,499.9290,509.4290,494.8240,495.7010,502.6710,119722800,1176220768.0000,3,0.007903,1,-1.386593,,,,,
2015-06-19,sh.000003,上证B股指数,491.6210,495.9590,476.8190,477.8700,495.7010,161603300,1548518816.0000,3,0.010668,1,-3.597127,,,,,
2015-06-23,sh.000003,上证B股指数,475.5770,483.8480,441.0220,474.7200,477.8700,183014200,1710362112.0000,3,0.012081,1,-0.659174,,,,,
2015-06-24,sh.000003,上证B股指数,475.3900,481.4850,462.9240,477.9820,474.7200,137675700,1255105568.0000,3,0.009088,1,0.687141,,,,,
2015-06-25,sh.000003,上证B股指数,477.6010,477.6010,451.6480,455.8580,477.9820,146697500,1274281280.0000,3,0.009684,1,-4.628625,,,,,
2015-06-26,sh.000003,上证B股指数,447.5840,447.5840,412.9190,414.3450,455.8580,230000600,1908103008.0000,3,0.015183,1,-9.106564,,,,,
2015-06-29,sh.000003,上证B股指数,426.4030,427.8870,379.6770,399.4320,414.3450,239893900,1920716912.0000,3,0.015836,1,-3.599173,,,,,
2015-06-30,sh.000003,上证B股指数,398.8970,432.3380,378.3190,431.8500,399.4320,251547000,1980693808.0000,3,0.016605,1,8.116025,,,,,
2015-07-01,sh.000003,上证B股指数,430.0370,440.6600,411.3220,412.5090,431.8500,177053900,1506836624.0000,3,0.011688,1,-4.478639,,,,,
2015-07-02,sh.000003,上证B股指数,418.6640,423.3310,395.9060,397.4600,412.5090,193315200,1509219984.0000,3,0.012761,1,-3.648166,,,,,
2015-07-03,sh.000003,上证B股指数,394.3370,407.1930,361.7190,373.0830,397.4600,264286400,2029099840.0000,3,0.017446,1,-6.133192,,,,,
2015-07-06,sh.000003,上证B股指数,406.6850,406.6850,340.9020,351.4870,373.0830,279015504,2032169056.0000,3,0.018407,1,-5.788527,,,,,
2015-07-07,sh.000003,上证B股指数,340.7280,340.7280,319.5290,319.6160,351.4870,131918200,939411712.0000,3,0.008703,1,-9.067476,,,,,
2015-07-08,sh.000003,上证B股指数,296.0040,297.4900,295.8850,296.0190,319.6160,62247800,397753232.0000,3,0.004107,1,-7.382917,,,,,
2015-07-09,sh.000003,上证B股指数,276.2620,317.7810,276.2620,317.7810,296.0190,237078800,1392260176.0000,3,0.015641,1,7.351552,,,,,
2015-07-10,sh.000003,上证B股指数,331.9340,343.3690,330.5090,343.3690,317.7810,161103300,1094047312.0000,3,0.010628,1,8.052080,,,,,
2015-07-13,sh.000003,上证B股指数,363.8170,370.5640,356.2690,368.8710,343.3690,255452100,1813211664.0000,3,0.016853,1,7.427000,,,,,
2015-07-14,sh.000003,上证B股指数,370.7620,378.5300,357.8600,362.9870,368.8710,221941500,1666454816.0000,3,0.014642,1,-1.595138,,,,,
2015-07-15,sh.000003,上证B股指数,358.4920,359.3680,333.8340,335.7100,362.9870,183123800,1287266304.0000,3,0.012081,1,-7.514597,,,,,
2015-07-16,sh.000003,上证B股指数,327.9790,357.0960,322.3590,349.9020,335.7100,158977000,1071157408.0000,3,0.010488,1,4.227463,,,,,
2015-07-17,sh.000003,上证B股指数,350.8930,372.3000,350.8930,370.1610,349.9020,153837700,1106772960.0000,3,0.010149,1,5.789907,,,,,
2015-07-20,sh.000003,上证B股指数,371.3330,374.3130,360.2800,368.3690,370.1610,133263200,1003178464.0000,3,0.008792,1,-0.484120,,,,,
2015-07-21,sh.000003,上证B股指数,364.8920,370.7840,359.5990,368.4580,368.3690,94483800,666208048.0000,3,0.006233,1,0.024166,,,,,
2015-07-22,sh.000003,上证B股指数,367.3780,369.7510,361.0330,368.5020,368.4580,103228800,708006016.0000,3,0.006810,1,0.011943,,,,,
2015-07-23,sh.000003,上证B股指数,368.4460,378.4550,368.4460,377.9080,368.5020,133157100,894155456.0000,3,0.008785,1,2.552490,,,,,
2015-07-24,sh.000003,上证B股指数,378.7180,381.3280,370.0950,371.9540,377.9080,148219400,1035546928.0000,3,0.009778,1,-1.575510,,,,,
2015-07-27,sh.000003,上证B股指数,367.8720,373.0360,340.9850,341.4230,371.9540,165247900,1116193840.0000,3,0.010902,1,-8.208274,,,,,
2015-07-28,sh.000003,上证B股指数,328.3770,360.2510,326.8850,359.6900,341.4230,198462100,1311955504.0000,3,0.013093,1,5.350254,,,,,
2015-07-29,sh.000003,上证B股指数,361.3030,366.6410,349.9360,366.4280,359.6900,149024000,991805184.0000,3,0.009832,1,1.873282,,,,,
2015-07-30,sh.000003,上证B股指数,368.1580,369.5190,356.4480,357.5430,366.4280,132606200,950051888.0000,3,0.008748,1,-2.424763,,,,,
2015-07-31,sh.000003,上证B股指数,351.0280,356.1870,347.5410,351.3230,357.5430,91616300,657377376.0000,3,0.006044,1,-1.739651,,,,,
2015-08-03,sh.000003,上证B股指数,348.8030,348.8030,326.7610,332.0010,351.3230,119644400,805498848.0000,3,0.007893,1,-5.499780,,,,,
2015-08-04,sh.000003,上证B股指数,332.4000,350.9160,332.4000,350.7380,332.0010,116404600,787065232.0000,3,0.007680,1,5.643658,,,,,
2015-08-05,sh.000003,上证B股指数,349.5170,353.0100,341.5790,345.5290,350.7380,97047400,659336976.0000,3,0.006402,1,-1.485158,,,,,
2015-08-06,sh.000003,上证B股指数,339.7700,345.1050,336.6610,342.0430,345.5290,58021000,402298400.0000,3,0.003828,1,-1.008886,,,,,
2015-08-07,sh.000003,上证B股指数,341.6710,351.9480,341.6710,351.0210,342.0430,110608500,727980320.0000,3,0.007297,1,2.624815,,,,,
2015-08-10,sh.000003,上证B股指数,352.3530,368.5730,352.3530,367.1980,351.0210,148101000,1011252048.0000,3,0.009771,1,4.608557,,,,,
2015-08-11,sh.000003,上证B股指数,367.4560,370.9200,362.4940,365.8680,367.1980,135009500,941708976.0000,3,0.008907,1,-0.362199,,,,,
2015-08-12,sh.000003,上证B股指数,363.8630,368.4260,360.0810,363.6260,365.8680,125329700,935223520.0000,3,0.008268,1,-0.612791,,,,,
2015-08-13,sh.000003,上证B股指数,362.1800,370.5220,361.0350,370.0820,363.6260,118982600,850439808.0000,3,0.007850,1,1.775449,,,,,
2015-08-14,sh.000003,上证B股指数,371.2830,374.3200,369.4410,371.3350,370.0820,111031700,862252944.0000,3,0.007325,1,0.338571,,,,,
2015-08-17,sh.000003,上证B股指数,371.0430,373.0850,365.0920,372.1740,371.3350,97080300,731434240.0000,3,0.006405,1,0.225947,,,,,
2015-08-18,sh.000003,上证B股指数,371.8120,372.2570,344.3370,346.5270,372.1740,145547000,1084544448.0000,3,0.009602,1,-6.891132,,,,,
2015-08-19,sh.000003,上证B股指数,339.9360,356.4740,336.4510,355.3510,346.5270,130396800,967581056.0000,3,0.008603,1,2.546412,,,,,
2015-08-20,sh.000003,上证B股指数,353.3920,356.3790,347.1080,347.6170,355.3510,77606000,607597328.0000,3,0.005120,1,-2.176442,,,,,
2015-08-21,sh.000003,上证B股指数,344.1860,347.4000,331.7500,334.6510,347.6170,104620600,785116048.0000,3,0.006902,1,-3.729968,,,,,
2015-08-24,sh.000003,上证B股指数,322.6120,322.6120,303.1400,303.1410,334.6510,146228100,933634976.0000,3,0.009647,1,-9.415782,,,,,
2015-08-25,sh.000003,上证B股指数,278.2540,296.9700,275.9350,277.3180,303.1410,182371600,1137074064.0000,3,0.012032,1,-8.518477,,,,,
2015-08-26,sh.000003,上证B股指数,284.6160,293.4400,272.1960,279.0770,277.3180,168151900,1033383632.0000,3,0.011093,1,0.634291,,,,,
2015-08-27,sh.000003,上证B股指数,285.0370,293.7640,281.6360,293.4880,279.0770,110383700,686909888.0000,3,0.007282,1,5.163812,,,,,
2015-08-28,sh.000003,上证B股指数,297.4920,309.4510,297.4920,309.2470,293.4880,126234700,807674240.0000,3,0.008328,1,5.369556,,,,,
2015-08-31,sh.000003,上证B股指数,307.5590,307.5590,298.3000,300.5990,309.2470,81847500,518357232.0000,3,0.005400,1,-2.796473,,,,,
2015-09-01,sh.000003,上证B股指数,299.9150,299.9150,286.4590,287.2510,300.5990,86328000,527151392.0000,3,0.005695,1,-4.440464,,,,,
2015-09-02,sh.000003,上证B股指数,280.7130,294.4770,275.8100,280.7280,287.2510,88528700,536298896.0000,3,0.005840,1,-2.270840,,,,,
2015-09-07,sh.000003,上证B股指数,283.5990,294.8880,283.5990,286.2990,280.7280,74114600,452111344.0000,3,0.004890,1,1.984488,,,,,
2015-09-08,sh.000003,上证B股指数,286.2690,302.3990,285.6860,301.3370,286.2990,88201900,532312160.0000,3,0.005819,1,5.252548,,,,,
2015-09-09,sh.000003,上证B股指数,304.2380,311.8870,302.6230,307.4160,301.3370,120416300,806941616.0000,3,0.007944,1,2.017336,,,,,
2015-09-10,sh.000003,上证B股指数,305.1890,307.5720,301.3880,303.5440,307.4160,80109100,515997328.0000,3,0.005285,1,-1.259524,,,,,
2015-09-11,sh.000003,上证B股指数,303.4090,310.8700,302.7380,310.7940,303.5440,77269000,538589840.0000,3,0.005098,1,2.388451,,,,,
2015-09-14,sh.000003,上证B股指数,312.1250,313.0020,287.2410,289.8800,310.7940,120850100,766554368.0000,3,0.007973,1,-6.729216,,,,,
2015-09-15,sh.000003,上证B股指数,287.1570,293.3270,284.9920,286.6900,289.8800,73116500,450262560.0000,3,0.004824,1,-1.100500,,,,,
2015-09-16,sh.000003,上证B股指数,286.6040,308.3710,286.6040,305.1730,286.6900,100994600,624122880.0000,3,0.006663,1,6.447000,,,,,
2015-09-17,sh.000003,上证B股指数,303.9740,306.9540,298.4130,298.7000,305.1730,92765800,610807728.0000,3,0.006120,1,-2.121100,,,,,
2015-09-18,sh.000003,上证B股指数,299.1930,303.5480,296.9230,302.6210,298.7000,67943900,504531376.0000,3,0.004482,1,1.312700,,,,,
2015-09-21,sh.000003,上证B股指数,302.5090,310.9130,300.1560,310.8100,302.6210,79403000,552494336.0000,3,0.005238,1,2.706000,,,,,
2015-09-22,sh.000003,上证B股指数,312.1380,313.3060,308.7930,311.7390,310.8100,68453800,454636192.0000,3,0.004516,1,0.298900,,,,,
2015-09-23,sh.000003,上证B股指数,309.0620,312.6160,307.2220,309.9680,311.7390,70940300,475155424.0000,3,0.004680,1,-0.568100,,,,,
2015-09-24,sh.000003,上证B股指数,310.5780,313.7350,309.6180,312.0720,309.9680,47867000,316629376.0000,3,0.003133,1,0.678800,,,,,
2015-09-25,sh.000003,上证B股指数,311.7430,313.1330,306.7430,308.0070,312.0720,55311900,374955456.0000,3,0.003620,1,-1.302600,,,,,
2015-09-28,sh.000003,上证B股指数,307.8750,310.3970,304.2630,309.9680,308.0070,33816700,226721715.0000,3,0.002213,1,0.636700,,,,,
2015-09-29,sh.000003,上证B股指数,308.0250,309.7950,305.9090,307.6380,309.9680,42420400,288534720.0000,3,0.002776,1,-0.751700,,,,,
2015-09-30,sh.000003,上证B股指数,307.6470,309.8550,307.1860,309.7110,307.6380,34230600,227697760.0000,3,0.002240,1,0.673800,,,,,
2015-10-08,sh.000003,上证B股指数,316.4670,320.0040,316.2540,317.6650,309.7110,79949800,544043664.0000,3,0.005233,1,2.568200,,,,,
2015-10-09,sh.000003,上证B股指数,317.8440,320.3370,317.0300,320.0610,317.6650,57754500,383180976.0000,3,0.003780,1,0.754300,,,,,
2015-10-12,sh.000003,上证B股指数,321.2150,335.3530,321.2150,332.8410,320.0610,146567800,982846352.0000,3,0.009593,1,3.993000,,,,,
2015-10-13,sh.000003,上证B股指数,331.6230,336.3170,330.1970,335.8250,332.8410,89408600,618819808.0000,3,0.005852,1,0.896500,,,,,
2015-10-14,sh.000003,上证B股指数,335.1520,336.0070,332.2070,332.4890,335.8250,76610100,557257888.0000,3,0.005014,1,-0.993400,,,,,
2015-10-15,sh.000003,上证B股指数,331.4170,340.9520,331.4170,340.6970,332.4890,99295200,708900320.0000,3,0.006499,1,2.468600,,,,,
2015-10-16,sh.000003,上证B股指数,341.5740,348.0410,339.4240,347.8380,340.6970,132580500,988751728.0000,3,0.008678,1,2.096000,,,,,
2015-10-19,sh.000003,上证B股指数,349.5780,349.6840,341.5790,344.2900,347.8380,102951400,810079888.0000,3,0.006738,1,-1.020000,,,,,
2015-10-20,sh.000003,上证B股指数,345.0570,348.5100,344.3280,348.2840,344.2900,96323800,696862832.0000,3,0.006305,1,1.160100,,,,,
2015-10-21,sh.000003,上证B股指数,348.9920,349.9980,331.1820,332.6380,348.2840,139457200,1079733776.0000,3,0.009128,1,-4.492300,,,,,
2015-10-22,sh.000003,上证B股指数,333.1250,343.3900,333.1250,343.3160,332.6380,111110800,811728992.0000,3,0.007272,1,3.210100,,,,,
2015-10-23,sh.000003,上证B股指数,344.6460,352.3150,344.6460,351.3450,343.3160,140064900,966765136.0000,3,0.009167,1,2.338700,,,,,
2015-10-26,sh.000003,上证B股指数,354.3410,354.9850,348.6970,350.6110,351.3450,125310100,862208688.0000,3,0.008202,1,-0.208900,,,,,
2015-10-27,sh.000003,上证B股指数,349.4390,352.3690,342.7690,351.9780,350.6110,131203900,831019136.0000,3,0.008588,1,0.389900,,,,,
2015-10-28,sh.000003,上证B股指数,351.1300,352.0680,345.2060,346.1240,351.9780,86167500,556613200.0000,3,0.005640,1,-1.663200,,,,,
2015-10-29,sh.000003,上证B股指数,347.4280,351.8110,347.0410,350.2090,346.1240,90803800,660408384.0000,3,0.005943,1,1.180200,,,,,
2015-10-30,sh.000003,上证B股指数,351.0530,363.4230,348.4570,358.5500,350.2090,170753000,1255867632.0000,3,0.011176,1,2.381700,,,,,
2015-11-02,sh.000003,上证B股指数,356.8700,361.0150,352.0250,353.1780,358.5500,161341300,1541545568.0000,3,0.010560,1,-1.498300,,,,,
2015-11-03,sh.000003,上证B股指数,353.0850,355.5700,350.3840,353.2600,353.1780,65224300,478924400.0000,3,0.004269,1,0.023200,,,,,
2015-11-04,sh.000003,上证B股指数,353.6300,364.1240,353.6300,364.0850,353.2600,129701200,948963920.0000,3,0.008489,1,3.064300,,,,,
2015-11-05,sh.000003,上证B股指数,364.5120,367.6440,363.1600,364.6290,364.0850,125984200,878660512.0000,3,0.008246,1,0.149400,,,,,
2015-11-06,sh.000003,上证B股指数,364.5220,369.5190,364.5220,369.4090,364.6290,94017900,670954960.0000,3,0.006154,1,1.310900,,,,,
2015-11-09,sh.000003,上证B股指数,368.6960,375.1370,368.6960,374.1910,369.4090,138144800,983714976.0000,3,0.009042,1,1.294500,,,,,
2015-11-10,sh.000003,上证B股指数,373.6970,376.1530,371.7060,374.2170,374.1910,103013900,766801520.0000,3,0.006742,1,0.006900,,,,,
2015-11-11,sh.000003,上证B股指数,374.2310,377.1390,373.5820,376.7500,374.2170,92159800,675408016.0000,3,0.006032,1,0.676900,,,,,
2015-11-12,sh.000003,上证B股指数,376.9670,378.6190,374.0910,377.0910,376.7500,108318800,798966096.0000,3,0.007090,1,0.090500,,,,,
2015-11-13,sh.000003,上证B股指数,376.2360,381.9420,374.6660,377.2530,377.0910,147637200,1131704880.0000,3,0.009663,1,0.043000,,,,,
2015-11-16,sh.000003,上证B股指数,372.5050,378.0790,371.7410,377.7190,377.2530,111303300,810087760.0000,3,0.007285,1,0.123500,,,,,
2015-11-17,sh.000003,上证B股指数,378.6480,383.3810,377.6070,378.2990,377.7190,130794000,966198672.0000,3,0.008561,1,0.153600,,,,,
2015-11-18,sh.000003,上证B股指数,375.1160,378.4440,372.9740,373.3910,378.2990,87030800,675435280.0000,3,0.005696,1,-1.297400,,,,,
2015-11-19,sh.000003,上证B股指数,372.6380,379.4780,372.6380,379.3790,373.3910,93055500,773134560.0000,3,0.006091,1,1.603700,,,,,
2015-11-20,sh.000003,上证B股指数,379.0180,382.0720,378.5870,380.4050,379.3790,91005900,738574768.0000,3,0.005956,1,0.270400,,,,,
2015-11-23,sh.000003,上证B股指数,379.4190,380.4160,375.2220,375.8890,380.4050,108457800,797467968.0000,3,0.007411,1,-1.187200,,,,,
2015-11-24,sh.000003,上证B股指数,374.4840,377.4530,372.3490,377.4520,375.8890,65318200,487600000.0000,3,0.004463,1,0.415800,,,,,
2015-11-25,sh.000003,上证B股指数,377.5430,384.8020,377.3700,384.7560,377.4520,113325700,849218256.0000,3,0.007743,1,1.935100,,,,,
2015-11-26,sh.000003,上证B股指数,385.6020,386.7640,382.0860,382.2660,384.7560,85352600,688710624.0000,3,0.005832,1,-0.647200,,,,,
2015-11-27,sh.000003,上证B股指数,381.9230,381.9230,364.6570,366.9750,382.2660,150374100,1163021824.0000,3,0.010275,1,-4.000100,,,,,
2015-11-30,sh.000003,上证B股指数,366.1080,382.5410,358.5490,381.2620,366.9750,261515600,2239414736.0000,3,0.017868,1,3.893200,,,,,
2015-12-01,sh.000003,上证B股指数,381.8090,391.3350,379.1430,382.3520,381.2620,194156200,1785914224.0000,3,0.013266,1,0.285900,,,,,
2015-12-02,sh.000003,上证B股指数,382.6160,384.6540,376.6410,383.5220,382.3520,120203000,909717376.0000,3,0.008213,1,0.306000,,,,,
2015-12-03,sh.000003,上证B股指数,383.7210,387.8700,383.2560,386.9400,383.5220,98729500,817932736.0000,3,0.006746,1,0.891200,,,,,
2015-12-04,sh.000003,上证B股指数,385.9020,387.5440,383.9290,385.1680,386.9400,112998100,921195600.0000,3,0.007721,1,-0.458000,,,,,
2015-12-07,sh.000003,上证B股指数,386.8410,390.4530,385.3300,388.1140,385.1680,135384600,1157479472.0000,3,0.009250,1,0.764900,,,,,
2015-12-08,sh.000003,上证B股指数,387.7750,387.7750,382.0450,382.5850,388.1140,122396500,1037042496.0000,3,0.008363,1,-1.424600,,,,,
2015-12-09,sh.000003,上证B股指数,381.8050,390.4500,380.9740,388.2000,382.5850,141983900,1263167680.0000,3,0.009701,1,1.467700,,,,,
2015-12-10,sh.000003,上证B股指数,388.2670,392.8490,388.1650,389.6320,388.2000,130469300,1172299536.0000,3,0.008914,1,0.368900,,,,,
2015-12-11,sh.000003,上证B股指数,389.3640,392.3690,388.6740,390.3760,389.6320,139698700,1185010640.0000,3,0.009545,1,0.191000,,,,,
2015-12-14,sh.000003,上证B股指数,388.3460,397.0860,386.7090,396.6980,390.3760,150254300,1167036416.0000,3,0.010266,1,1.619500,,,,,
2015-12-15,sh.000003,上证B股指数,396.6920,402.8420,396.6920,400.1060,396.6980,149661200,1130129280.0000,3,0.010226,1,0.859100,,,,,
2015-12-16,sh.000003,上证B股指数,401.1180,404.2260,401.1180,403.1040,400.1060,117604600,965670784.0000,3,0.008035,1,0.749300,,,,,
2015-12-17,sh.000003,上证B股指数,403.8180,409.6650,403.8180,407.0830,403.1040,176608400,1490138752.0000,3,0.012067,1,0.987100,,,,,
2015-12-18,sh.000003,上证B股指数,407.5750,410.2820,406.9110,408.8070,407.0830,146212600,1260118960.0000,3,0.009990,1,0.423500,,,,,
2015-12-21,sh.000003,上证B股指数,408.7830,420.5550,408.7600,420.4100,408.8070,172393300,1509923104.0000,3,0.011779,1,2.838300,,,,,
2015-12-22,sh.000003,上证B股指数,421.4570,431.7140,421.4570,431.4780,420.4100,195668100,1650111312.0000,3,0.013369,1,2.632700,,,,,
2015-12-23,sh.000003,上证B股指数,432.2580,436.9370,432.0750,432.8270,431.4780,177841000,1523332032.0000,3,0.012151,1,0.312600,,,,,
2015-12-24,sh.000003,上证B股指数,432.4830,434.7400,426.6730,432.9830,432.8270,160736700,1376849312.0000,3,0.010983,1,0.036000,,,,,
2015-12-25,sh.000003,上证B股指数,433.7440,442.7790,433.7440,442.7580,432.9830,165604200,1421227616.0000,3,0.011315,1,2.257600,,,,,
2015-12-28,sh.000003,上证B股指数,444.4200,453.2990,407.5510,407.7720,442.7580,412728208,3448536304.0000,3,0.028200,1,-7.901800,,,,,
2015-12-29,sh.000003,上证B股指数,403.1790,418.2270,397.8930,418.0950,407.7720,269793408,2339591520.0000,3,0.018434,1,2.531600,,,,,
2015-12-30,sh.000003,上证B股指数,418.6130,431.2420,416.4800,426.6610,418.0950,232889500,1974398256.0000,3,0.015912,1,2.048800,,,,,
2015-12-31,sh.000003,上证B股指数,427.1730,429.8790,423.2760,426.4070,426.6610,115754200,996108320.0000,3,0.007909,1,-0.059500,,,,,
2016-01-04,sh.000003,上证B股指数,426.0000,426.9820,396.8490,397.3270,426.4070,160251400,1310839200.0000,3,0.010949,1,-6.819800,,,,,
2016-01-05,sh.000003,上证B股指数,389.4180,409.1630,389.1070,404.3690,397.3270,206943900,1675935520.0000,3,0.014140,1,1.772300,,,,,
2016-01-06,sh.000003,上证B股指数,404.5340,408.9710,400.7160,408.7860,404.3690,162728300,1239057376.0000,3,0.011119,1,1.092300,,,,,
2016-01-07,sh.000003,上证B股指数,403.3660,403.3660,377.7360,378.8070,408.7860,48805700,391284944.0000,3,0.003335,1,-7.333700,,,,,
2016-01-08,sh.000003,上证B股指数,390.8770,394.0370,374.2470,387.4780,378.8070,199508800,1589501056.0000,3,0.013632,1,2.289000,,,,,
2016-01-11,sh.000003,上证B股指数,382.2640,382.6310,356.0890,356.2320,387.4780,220096600,1665461856.0000,3,0.015038,1,-8.063900,,,,,
2016-01-12,sh.000003,上证B股指数,356.9150,364.1220,353.1820,359.3820,356.2320,120992700,930943552.0000,3,0.008267,1,0.884300,,,,,
2016-01-13,sh.000003,上证B股指数,363.6010,368.0380,354.9050,355.4040,359.3820,121222100,978976016.0000,3,0.008283,1,-1.106900,,,,,
2016-01-14,sh.000003,上证B股指数,346.7430,366.8440,344.4340,365.1020,355.4040,134850900,1047599040.0000,3,0.009214,1,2.728700,,,,,
2016-01-15,sh.000003,上证B股指数,363.9850,365.7210,354.9120,356.6030,365.1020,123192200,931321472.0000,3,0.008417,1,-2.327800,,,,,
2016-01-18,sh.000003,上证B股指数,350.8970,362.1440,348.9160,358.6900,356.6030,94970500,700562112.0000,3,0.006489,1,0.585200,,,,,
2016-01-19,sh.000003,上证B股指数,358.0850,371.5430,358.0850,371.3240,358.6900,130756500,978667920.0000,3,0.008934,1,3.522300,,,,,
2016-01-20,sh.000003,上证B股指数,369.9490,371.6740,362.2620,364.7930,371.3240,125356700,917282016.0000,3,0.008565,1,-1.758800,,,,,
2016-01-21,sh.000003,上证B股指数,360.3880,366.0840,351.2410,351.2410,364.7930,128446600,936807616.0000,3,0.008776,1,-3.715000,,,,,
2016-01-22,sh.000003,上证B股指数,353.2830,357.5270,348.4930,355.7420,351.2410,104567200,706973648.0000,3,0.007145,1,1.281500,,,,,
2016-01-25,sh.000003,上证B股指数,357.7500,361.4220,356.7120,358.9480,355.7420,88154800,612439856.0000,3,0.006023,1,0.901200,,,,,
2016-01-26,sh.000003,上证B股指数,357.2770,357.2770,340.4350,341.3650,358.9480,127435800,872560960.0000,3,0.008707,1,-4.898500,,,,,
2016-01-27,sh.000003,上证B股指数,341.7670,343.8230,330.0640,341.1460,341.3650,135712000,882865552.0000,3,0.009273,1,-0.064200,,,,,
2016-01-28,sh.000003,上证B股指数,339.4300,343.1920,334.7770,335.3610,341.1460,93457900,610874784.0000,3,0.006386,1,-1.695800,,,,,
2016-01-29,sh.000003,上证B股指数,335.8960,346.2850,335.6740,344.8560,335.3610,103240700,711063136.0000,3,0.007054,1,2.831300,,,,,
2016-02-01,sh.000003,上证B股指数,344.6610,345.6220,338.4230,340.5680,344.8560,75030400,480711488.0000,3,0.005127,1,-1.243400,,,,,
2016-02-02,sh.000003,上证B股指数,340.0660,349.1040,340.0660,348.4020,340.5680,81111400,541490560.0000,3,0.005542,1,2.300300,,,,,
2016-02-03,sh.000003,上证B股指数,346.4910,349.1750,344.0900,348.4500,348.4020,63879100,430064176.0000,3,0.004365,1,0.013800,,,,,
2016-02-04,sh.000003,上证B股指数,349.7190,354.2410,349.7190,353.5560,348.4500,86845300,610544608.0000,3,0.005934,1,1.465300,,,,,
2016-02-05,sh.000003,上证B股指数,354.1540,356.7120,353.8850,354.3320,353.5560,72530800,541758192.0000,3,0.004956,1,0.219500,,,,,
2016-02-15,sh.000003,上证B股指数,345.9440,352.2780,345.5450,350.8220,354.3320,66004800,494614720.0000,3,0.004510,1,-0.990600,,,,,
2016-02-16,sh.000003,上证B股指数,351.2810,358.1480,351.2810,357.1370,350.8220,86766000,635812816.0000,3,0.005929,1,1.800100,,,,,
2016-02-17,sh.000003,上证B股指数,357.1530,360.4320,356.8360,360.3620,357.1370,83849700,606764224.0000,3,0.005730,1,0.903000,,,,,
2016-02-18,sh.000003,上证B股指数,361.1180,364.2380,361.1180,362.7060,360.3620,109840500,747566896.0000,3,0.007506,1,0.650500,,,,,
2016-02-19,sh.000003,上证B股指数,362.7870,363.1410,360.4660,362.0990,362.7060,70917900,507316928.0000,3,0.004846,1,-0.167400,,,,,
2016-02-22,sh.000003,上证B股指数,363.9850,368.4780,363.9460,367.9900,362.0990,103394900,781464096.0000,3,0.007066,1,1.626900,,,,,
2016-02-23,sh.000003,上证B股指数,367.8450,368.5300,364.0660,366.5040,367.9900,69601000,520752672.0000,3,0.004756,1,-0.403800,,,,,
2016-02-24,sh.000003,上证B股指数,365.6650,369.4430,363.7720,369.2510,366.5040,93302300,711569248.0000,3,0.006376,1,0.749500,,,,,
2016-02-25,sh.000003,上证B股指数,368.5340,368.5340,345.1110,347.4750,369.2510,168203500,1188132432.0000,3,0.011494,1,-5.897300,,,,,
2016-02-26,sh.000003,上证B股指数,349.8010,353.9670,347.8360,352.4580,347.4750,87086200,625241936.0000,3,0.005951,1,1.434100,,,,,
2016-02-29,sh.000003,上证B股指数,352.0810,352.0810,335.4500,339.3470,352.4580,105628800,737382832.0000,3,0.007218,1,-3.719900,,,,,
2016-03-01,sh.000003,上证B股指数,340.6980,346.4180,338.3360,345.0140,339.3470,70180300,508375664.0000,3,0.004796,1,1.670000,,,,,
2016-03-02,sh.000003,上证B股指数,344.9990,357.9900,344.8800,357.7630,345.0140,109533000,805048688.0000,3,0.007485,1,3.695200,,,,,
